lat	long	ocorrencias
-22.89564721	-43.25263739	"SOL. INF. QUE  É AJUDANTE DE MOTORISTA E INF. QUE  O CAMINHÃO DA AMBEV TEVE SUA CARGA  ROUBADA  POR DOIS INDVS EM DUAS MOTOS 
. O QUE ESTAVA ARMADO  SUBIU NO CAMINHÃO (MORENO. CABELOS PARA O ALTO E TATUAGEM NO PESCOÇO)   E MANDOU O MOTORISTA SEGUIR COM O AUTO.//  SOL. INF. O CAMINHÃO FOI BLOQUEADO  E OS MESMOS    RENDERAM UMA KOMBI QUE ESTAVA PROX. E MANDOU DESCARREGAREM NELA. LOGO APÓS CHEGOU UMA FIORINO BRANCA E QUE TAMBÉM FOI CARREGADA COM O RESTANTE DA CARGA.//  "
-22.75825558	-43.39660764	SEG SOL BAIRRO FOI TOMADO POR TRAFICANTES . INF QUE MORADORES ESTÃO MUITO ASSUSTADOS.// COLOCARAM BARRICADAS NAS RUA CITADAS E É O LOCAL ONDE ELES COSTUMAM FICAR DURANTE A NOITE . INF QUE MORADOR QUANDO PASSA É ABORDADO E AMEAÇADO POR INDVS QUE FICAM FORTEMENTE ARMADOS.// SOL INF QUE DURANTE O DIA ELES SE ESCONDEM E A NOITE ELES APAREM PELAS RUAS EM TORNO DE 20 E 21 HORAS E FICAM VENDENDO ENTORPECENTES.
-22.89304385	-43.6537429	SOL INFORMA QUE SUA VIZINHA PEDIU PARA SEU FILHO COMPRAR UM SACO DE CIMENTO E APÓS AÇÃO. VIZINHA ALEGOU QUE SEU FILHO ROUBOU SEU APARELHO CELULAR // SOL INFORMA QUE VIZINHA ESTA TACANDO PEDRA EM CIMA DE SEU TELHADO // TODOS NO LOCAL // ACESSO PELA ESTRADA ATERRADO LEME. NA RUA DA VITÓRIA NÚMERO 25 E 21
-22.80644842	-42.98289299	SOL. INF QUE NO UPA DE SANTA LUZIA UMA PACIENTE VEIO A OBITO E O FILHO DA PACIENTE  QUE SE AUTO INTITULA SUB. TEN. DO 7º BPM ESTÁ NO LOCAL MUITO NERVOSO AMEAÇANDO SOL. QUE É VIGILANTE DO LOCAL  FAZENDO AMEAÇAS E DIZENDO QUE  VAI ATÉ SEU AUTO PEGAR A PISTOLA .// 
-22.77114717	-43.29202987	SEG SOL ESTA EM UM TUCSON PRETO PLACA: KYR2708. E TEM UM INDV O SEGUINDO EM UM FIAT IDEA PRATA PLACA KOE5775 .SEG SOL JA DEU VARIAS VOLTAS E O AUTO CONTINUA SEGUINDO. SOL ESTAVA NA RUA SILVA JARDIM RUA DA SUA RESIDENCIA E ESTA INDO PARA RUA EXPEDICIONARIO PROX AO DPO PARA TENTAR FICAR SEGURO. O AUTO QUE O SEGUE TEM VIDRO MUITO ESCURO SEM TER COMO VER O INDV.SOL É EMPRESARIO NA LOCALIDADE// PROX AO DPO NA EXPEDICIONARIO JOSE AMARO.
-22.95827789	-43.68731601	SEG SOL COMPANHEIRO ESTÁ LHE AGREDINDO . SOL INF QUE ESTÁ NA RUA PARA FUGIR DAS AGRESSÕES E O MESMO ESTÁ DENTRO DE CASA.//INFORMA QUE É A SEGUNDA VEZ QUE É AGREDIDA E ELE FOI PRESO NA PRIMEIRA VEZ E LOGO APÓS O SOLTARAM E NO MOMENTO DISSE QUE SE CHAMAR A POLICIA NOVAMENTE IRÁ MATÁ-LA.// SOL AGUARDA VTR.
-22.72778678	-43.5894079	SEG SOL DOIS INDVDS EM AUTO UNO COR PRATA. QUATRO PORTAS. ESTÃO RONDANDO O LOCAL SUPOSTAMENTE PARA REALIZAR ROUBOS/SOL REPORTA QUE FOI ASSALTADA EM OUTUBRO POR INDVDS E OS MESMOS EFETUAM ROUBOS NOS BAIRROS DE COIMBRA E SANTA ROSA /SEM INFORMAÇÃO DE PLACA 
-22.87020336	-43.78198144	SEG SOL ESTÁ OCORRENDO UMA OPERAÇÃO NO MORRO DO CARVÃO NESTE MOMENTO E OS INDVS LIGADOS AO TRÁFICO LOCAL EVADIRAM-SE DO LOCAL DE MOTO TÁXI PARA O ENDEREÇO ABAIXO CITADO// ESTÃO NO PONTO DE MOTO TÁXI COM COLETE VERDE// CERCA DE 3 INDVS QUE TAMBÉM ESTÃO COM ENTORPECENTES NO LOCAL // MOTO TAXISTAS ESTARIAM ATUANDO NA VENDA DO ENTORPECENTE//
-22.83999777	-43.31053238	SEG SOL A CLÍNICA ONDE SOL TRABALHA FOI ASSALTADA POR 2 HOMENS//UM NEGRO ESTATURA MEDIANA//UM PARDO COM CABELO COM LUZES E UMA MULHER MORENA CABELO PRETO//ARMADOS//COM ARMA CURTA//AMARRARAM TODOS DENTRO DA CLÍNICA//LEVARAM OS PERTENCES E SEU AUTO PEUGEOT 207 PRATA KZL 5406//SEM MAIS
-22.92844115	-43.56416177	SEG SOL INF QUE NAMORADO DE SUA FILHA (16 ANOS) E AMIGO DELE A  SEQUESTRARAM DO DIA 31 DE DEZEMBRO PARA 01 DE JANEIRO. INF QUE FEZ (R.O: 035-00086/2017) E ESTÁ COM OS DOIS NO LOCAL NESSE MOMENTO . INF QUE ELE DIZ QUE NÃO ESTÁ COM A MENINA E O AMIGO ESTÁ O DESMENTINDO DIZENDO QUE A GAROTA ESTÁ COM ELE E QUE ELE ESTÁ A MANTENDO ESCONDIDA NA CASA DELE./ SOL INF NÃO SABER ONDE É A CASA E O MESMO SE NEGA EM DIZER.// SOL AGUARDA VTR NO LOCAL.
-22.84613434	-43.09162216	SOL INFORMA QUE HOUVE UM DESENTENDIMENTO COM VIZINHA NO DIA DE HOJE E AGORA SUA VIZINHA CHAMOU O GENRO E TIA E ESTÃO NO CORREDOR DO APTO AMEAÇANDO SOL // SOL INFORMA QUE JÁ HOUVE VTR NO LOCAL HOJE MAIS CEDO. PORÉM. O ATRITO VERBAL E AS AMEAÇAS CONTINUAM // 
-22.87502853	-43.52289677	SOL INF QUE VERIFICOU NO SINESP E VERIFICOU QUE TEM UMA MOTO CG PRETA ROUBADA EM FRENTE A SUA CASA //INF QUE ELA ESTA SEM RODAS//  SOL INF QUE TEM UM INDV SUSPEITO AO LADO DA MOTO ( SEM CAMISA.COR NEGRA. 1.65 ALTURA. DESCALCO E BERMUDA BRANCA DE BOLINHA AZUL E PRETA) // SEM MAIS INF. 
-22.88747722	-43.66522617	SEG SOL INF QUE SUA VIZINHA ESTA QUEBRANDO SUA CASA APÓS ACUSAR SEU FILHO DE FURTO DE UM CELULAR. E AMEAÇOU SEU FILHO DE 12 ANOS COM UMA ARMA BRANCA (FACA). SOL INF QUE ESTA NA ESQUINA DA RUA CITADA AGUARDANDO VTR POIS ESTA COM MEDO DA SUA VIZINHA . INF ESTAR VESTINDO DE MACACÃO VERMELHO E ESTA COM SEU FILHO.
-22.78686687	-43.39053888	SEG SOL UM INDV ESTÁ SOB EFEITO DE ENTORPECENTE. ANDANDO NUMA CARROÇA PUXADA POR UM CAVALO AO QUAL ELE TEM MALTRATADO E ESTÁ QUASE 24 HORAS ANDADO COM O MESMO// ELE É AGRESSIVO COM OS FAMILIARES E SOL RELATA QUE ELE NA DATA DE HOJE. AGREDIU AO PAI//ESTÁ NA AVENIDA CITADA ABAIXO//
-22.87426148	-43.45932119	SEG SOL TRABALHA PARA A LIGHT FAZENDO MANUTENÇÃO NA REDE ELÉTRICA  // ESTA NO LOCAL UM CAMINHÃO ELCON E COM ADESIVO DA LIGHT // HA 20 PESSOAS ESTÃO QUERENDO AGREDIR OS TRÊS FUNCIONÁRIOS DA LIGHT QUE ESTÃO NO LOCAL DEVIDO A MANUTENÇÃO POIS É RETIRADA QUALQUER LIGAÇÃO CLANDESTINA // NÃO SABE INFORMAR SE HA ALGUÉM ARMADO NO LOCAL 
-22.88510987	-43.40415391	SOL INFORMA ESTAR TENDO UMA BLITZ DA POLICIA MILITAR COM AGENTES DO DETRAN NO LOCAL. PORÉM. ESTA OCASIONANDO NA FORMAÇÃO DE UM GRANDE TRANSITO NO LOCAL // SOL ALEGA TER VISUALIZADO INDIVÍDUOS ROUBANDO VEÍCULOS PARADO NESTE TRANSITO POR FUNÇÃO DA BLITZ E VEÍCULOS VOLTANDO PELA CONTRA MÃO PARA EVITAR A ABORDAGEM DA BLITZ // SOL ORIENTADO A ENTRAR EM CTT TAMBÉM COM 1746
-22.82432602	-43.04722897	SEG SOL 02 RAPAZES EM UMA MOTO YAMAHA FAZER PRETA ESTÃO ROUBANDO NA LOCALIDADE PLACA KNJ 7959 / 02 RAPAZES SÃO MAGROS SENDO UM BRANCO E UM MORENO CLARO DE CAPACETE VESTINDO ROUPA ESCURA E O PILOTO USAVA UMA MOCHILA NAS COSTAS E ESTÃO ARMADOS // SEM MAIS INF
-22.71551022	-43.42090944	"REFERENTE OCORRENCIA : 05012017 05607
SEG SOL IRMÃ ESTÁ AGREDINDO MÃE E SOL. SOL INFORMA QUE IRMÃ ESTÁ MUITO NERVOSA E TENTOU JOGAR CABEÇA DE SOL NA PAREDE.//SEM MAIS INF.

SOL. INF QUE DEPOIS DO MORRO DA GARAGEM TINGUA. TEM UMA   PADARIA AURELIO. OUTRA PADARIA E LOGO APOS UMA IGREJA ASSEMBLEIA DE DEUS LOGO APOS EM UM PORTÃO GRANDE DE MADEIRA .//  SOL. PEDE BREVIDADE"
-22.75444346	-43.41029909	SOL INF QUE SUA SOBRINHA INFORMOU QUE SÃO 04 MENORES(03 MENINAS(KAROLYNE-10 ANOS//ÁGATHA-07 ANOS//CLARISSE-1 ANO E MEIO // E 01 MENINO// BRYAN- 05 ANOS)// E QUE SE TEM QUADRO DE ESTUPRO DE VUNERÁVEL E MAUS TRATOS PELO PRÓPRIO PAI. SENDO A MÃE CONIVENTE// INCLUSIVE SEG SOL A MÃE LEVOU O FILHO QUEIMADO  PARA O HOSPITAL DA POSSE// POIS A FILHA MAIS VELHA(10 ANOS) ESTAVA FRITANDO BATATAS E TODO ÓLEO CAIU NO MENINO(05 ANOS)- O MESMO INTERNADO  APROX. 10 DIAS NO HOSPITAL DA POSSE// MÃE AUSENTE- ABANDONO DE INCAPAZ// MÃE(ANA PAULA)// PAI(EDUARDO) NO LOCAL NESSE MOMENTO// TRANSF SETOR INFORMAÇÕES.
-22.90727579	-43.56173902	"SOL INF COLISÃO ENTRE ONIBUS ORDEM RJ137.133 PL LKO4927 LINHA RODOVIARIA DE CAMPO GRANDE X RODOVIARIA VS AUTO PALIO PRATA PL KWG1193 E AMBULÂNCIA DE EMPRESA PRIVADA CUIDAR EMPRESAS MEDICAS PL KQS3175 BRANCA // SOL INF QUE JA FOI FEITO CONTATO COM A SAMU // SEM MAIS //
 "
-22.8825123	-43.49228127	SOL INF É FUNCIONÁRIO DOS CORREIOS E RECEBEU UMA LIGAÇÃO DE OUTRO FUNCIONÁRIO QUE ESTA SENDO SIGUIDO POR UM CARRO NÃO SOUBE INFORMA A PLACA COR VERMELHA  NÃO SABE SE ESTÃO ARMADOS SOL INF ESSE FUNCIONÁRIO ESTA FAZENDO ENTREGAS NESSE MOMENTO ESTA DENTRO DA AGÊNCIA DOS CORREIOS ESTA COM MEDO DE SAIR DA AGENCIA SOLICITA UM ENVIO DE UMA VIATURA  RUA RAUL AZEVEDO 40 BAIRRO JABU 
-22.81101937	-43.19845219	"SEG SOL DOIS INDV. ( SEM CARACTERÍSTICA) EM UM VEICULO  HONDA CIVIC PRATA ( SEM INF. DA PLACA) ARMADO COM ARMA DE FOGO ABORDO A SUA ESPOSA NA PORTA DE SUA RESIDENCIA E ROUBARAM O SEU VEICULO ASTRA 
ADVANTAGE   DUAS PORTA CINZA ESCURO PLACA KZU 8323. E SEGUIRAM EM DIREÇÃO  A ESTRADA DO GALEÃO (CACUIA ) "
-22.87292299	-43.44902873	"RUA SANTO EVALDO 241 AP 301 PADRE MIGUEL 
SEG SOL FOI A EMPRESA DE ENERGIA ELÉTRICA DENUNCIOU QUE INDV INVADIRAM UMA PROPRIEDADE DO MESMO ONDE ESTAVÃO FURTANDO ENERGIA ELÉTRICA E A EMPRESA ENCAMINHOU FUNCIONÁRIOS PARA O LOCAL PARA CORTAR A ENERGIA APÓS  CONSTATAR O FURTO  E FUNCIONÁRIOS ESTÃO 
SENDO AMEAÇADOS POR INDV VULGO LUIS FERNANDO DE SOUZA E FABIANA  QUE TEM UM PRIMO CASADO COM TRAFICANTE LOCAL .HELENA LUISA DA SILVA MELO SEM MAIS INF "
-22.67772768	-43.6017779	SEG SOL RECEBEU MENSAGENS DE UM INDIVIDUO DIZIENDO QUE ASSALTOU A SUA ESPOSA  E INDIVIDUO ROUBOU O CELULAR DA MESMA ESTÁ FALANDO PELO WHATSAPP DELA DIZENDO QUE ESTÁ VENDO A MESMA NO SALÃO.ONDE ELA TRABALHA. FEZ A DESCRIÇÃO EXATA DA ROUPA DELA E DISSE QUE ESTÁ ESPERANDO A MESMA SAIR PARA ESTUPRA-LA E MATA-LA. // SOL NÃO SOUBE PRECISAR O ENDEREÇO EXATO MAS INFORMA QUE SALÃO FICA NA RUA DA CAIXA ECONOMICA DE JAPERI AO LADO DA LOTERICA DE ENGENHEIRO PEDREIRA O NOME DO SALÃO É SALÃO DA SANDRA GARCIA E É DE COR LARANJA. ENDEREÇO LOCALIZADO PELO GOOGLE MAPS DA CAIXA ECONOMICA. POIS SOL NÃO SABE INF NOME DA RUA EXATO.
-22.78120933	-42.9449773	SEG SOL ACABOU DE VER CIRCULANDO  PELO LOCAL UM AUTO VOYAGE PRETO COM 3 INDVS ARMADOS // SEG SOL AO CONSULTAR A PLACA LLY 5305 VERIFICOU QUE A MESMA PERTENCIA A UMA FIAT UNO// UM NEGRO E MAGRO. UM MORENO E UM OUTRO BEM ESCURINHO// PASSARAM PELO LOCAL EM A DIREÇÃO AO TREVO DE MARAMBAIA// OC EM MOVIMENTO
-22.80314604	-43.39973334	SEG SOL 5 INDV GOL AZUL E OUTRO NA MOTO VESTE CAMISA BRANCA BERMUDA PRETA. ABORDOU UM CAMINHÃO DE CARGA PORÉM MOTORISTA ESTÁ COM CAMINHÃO VAZIO E INDV SEGUIRAM EM DIREÇÃO A PAVUNA SEGUINDO PELA VIA LIGHT PERSEGUINDO OUTRO CAMINHÃO.SOL NÃO SABE BAIRRO. INFORMOU QUE O SUB BAIRRO É VILA NORMA.//SEM MAIS INF
-22.7898519	-43.42558622	SEG SOL FOI DE AUX AO SGT FRAZÃO COM UM PRESO E UMA ARMA DE FOGO APREENDIDA SE ENCONTRA COM UM DETIDO NA UPA DE MESQUITA E UM VITIMA FERIDA POR DAFS //ROUBO EM COLETIVO //O SGT FRAZÃO SE ENCONTRA NA 53 DP EFETUANDO OCORRÊNCIA E A VTR PROCEDENDO PARA A 53 DP COM O PRESO 
-22.83986977	-43.0121776	SEG SOL INFORMA QUE FUNCIONÁRIA RECEBEU LIGAÇÃO DA FILHA DIZENDO QUE FOI SEQUESTRADA E PEDIRAM VALOR DE DOIS MIL REAIS./ SOL INF QUE ELA PEGOU O MOTO TAXI E FOI DE ENCONTRO COM OS INDVS NO BAIRRO DE MARAMBAIA.// SOL SEGUIU ELA E ELA ESTÁ PARADA EM FRENTE Á UM ORELHÃO ESPERANDO. ESTÁ AVISTANDO INDV DE VERMELHO E OUTROS DOIS INDVS SEM CAMISA  SE APROXIMANDO E OBSERVADO ELA PORÉM NÃO A ABORDARAM./ SOL PRECISOU DESLIGAR PARA FALAR COM A ESPOSA QUE ESTÁ TENTANDO ENTRAR EM CTT COM A FILHA DA FUNCIONÁRIA. 
-22.84026799	-43.29686803	SEG SOL UM HOMEM CUJO PESSOAS NO LOCAL DIZEM  QUE É CHAVEIRO. MORENO. MEIO CALVO. CERCA DE 45/50 ANOS. BERMUDA JEANS E BLUSA AMARELA. DE CHINELO// ESTÁ ARRANCANDO AS TELAS VERDES QUE DIVIDEM A PISTA DO BRT // ACHA QUE ESTÁ PRATICANDO FURTO DAS MESMAS // 
-22.80735065	-43.39186164	SOL INF TEM DOIS AGENTES DA POLICIA CIVIL  RECUPERANDO UM CARRO CLONADO O LOCAL É AREA DE RISCO; SOL AVISA QUE OS TRAFICANTES LOCAL ESTÃO ARMANDO UMA EMBOSCADA. RUA SAO FRANCISCO DE ASSIS  Tomazinho SÃO JOÃO DE MERITI PROX A VIA LIGHT DEPOIS DO COLEGIO POLJAN  
-22.59206902	-43.41707697	SEG SOL TEM UM INDV QUE É FORAGIDO E O MESMO É TRAFICANTE DO LOCAL // SOL INF QUE O MESMO NÃO ESTÁ NO LOCAL NO MOMENTO MAS ESTÁ RONDANDO COM UMA MOTO NAS PROXIMIDADES EM UMA BROSS PRETA. NÃO SOUBE PRECISAR MAIORES INFORMAÇÕES // INDV SOBRE PESO DE PELE CLARA ESTÁ SEM CAMISA E BERMUDA // SEM MAIS
-22.89385947	-43.27094736	SEG SOL. HOJE. POR VOLTA DAS 6h. SUA CASA FOI INVADIDA POR TRÊS INDIVÍDUOS ARMADOS. SENDO UM BRANCO. UM NEGRO E UM MULATO. OS QUAIS RENDERAM SEUS FAMILIARES E OS MANTIVERAM ALI ATÉ POR VOLTA DAS 11h30. QUANDO LEVARAM O SEU AUTO FIAT SIENA BRANCO. PLACA KMT-9545. JUNTAMENTE COM DIVERSOS PERTENCES. 
-22.98883559	-43.24565661	DENUNCIA. VIZINHO CONHECIDO COMO BAIANO FORAGIDO DA POLICIA DA BAHIA. SOL INFORMA QUE INDV AMEAÇOU A VIZINHA COM A ARMA DENTRO DA BOCA. SOL INFORMA QUE INDV TEM UMA ARMA EM CASA.INDV BAIXO. MAGRO DE CABELO CASTANHO.SOL NÃO SABE NOME DO INDV.//SEM MAIS INF
-22.75218081	-43.36138487	SEG SOL SUA EX ESPOSA ESTÁ AGREDINDO SUA FILHA COM UMA VASSOURA // SOL INF QUE A MÃE DE SUA EX ESPOSA LIGOU E INFORMOU QUE ELA ESTÁ MUITO ALTERADA // OCORRE NA RUA DA BONDADE. 360 // INF QUE QUEM VAI RECEBER A VTR É VANESSA ELA É TIA DA CRIANÇA // SEM MAIS 
-22.53844732	-43.04058472	"SOL INF. 5 INDVS USANDO   E VENDENDO ENTORPECENTE.   UM DELES MORENO  TRAJANDO BERMUDA PRETA E BRANCA. E OUTRO INDV BRANCO TRAJANDO BERMUDA AZUL E PRETA . SOL NÃO PRECISOU MAIS DETALHES . 
SOL INF QUE  APOS A NUMÉRICAS 199 ENTRAR NA  PRIMEIRA RUA ESQUERDA  QUE DA ACESSO A CACHOEIRA INDVS ESTÃO NO LOCAL."
-22.90062844	-43.26510429	SEG SOL CERCA DE QUATRO INDVS ESTÃO NO LOCAL. LEVANDO CARGAS ROUBADAS APARENTEMENTE DE CHINELO OU BEBIDA. UM DELES É NEGRO. BERMUDA PRETA E SEM CAMISA. CONHECIDO PELO "NENECO". OUTRO É MORENO. DE CABELO LISO. SEM CAMISA E SHORT AZUL. SEM MAIORES INFS 
-23.03361291	-43.49201842	SEG SOL INDVS EMBAIXO DE UMA PONTE PRATICAM O USO DE ENTORPECENTES DIARIAMENTE // SOL INF QUE UM DELES É MUITO AGRESSIVO E AMEAÇA PESSOAS NO LOCAL // SOL INF QUE OCORRE NO DEPÓSITO DE BEBIDAS ONDE TENTARAM FAZER UMA LIGAÇÃO DE LUZ E O INDV O AMEAÇOU POIS O MESMO NÃO DEIXOU FAZER A LIGAÇÃO // SEM MAIS 
-22.88543965	-43.25868116	SEG SOL INF QUE NA RUA VIEIRA FAZENDA PERTO DA SUIPA E DO CIEP ENTRADA PELA DOM HELDER CAMARA  //  INDS DO MANGUINHO ESTÃO SE ALOJANDO NO JACAREZINHO MUNIDOS DE ARMAMENTOS DE GRANDES E PEQUENOS PORTES  // SOL INF QUE ELES ESTÃO NO LOCAL VENDENDO ENTORPECENTES A KILO // SEM MAIS // 
-22.75809845	-43.44734398	SOL INFORMA QUE MORADORES DE RUA COSTUMAM FICAR DEITADOS EMBAIXO DE UMA ÁRVO NO LOCAL. USANDO ENTORPECENTES E ABORDANDO TRANSEUNTES QUE DESEMBARCAM DE COLETIVOS EM PONTO PRÓXIMO // SOL INFORMA QUE OCORRE SEMPRE A NOITE EM FRENTE AO BAR BOSSA NOSSA // NÃO SOUBE FORNECER NUMERAÇÃO
-22.8770931	-43.52983857	SOL. INF QUE  AO PASSAR PELA ESTRADA DA POSSE  SENTIDO BANGU. NA ALTURA DO CIEPE VISUALIZOU UM AUTO TIPO SAVEIRO DA COR PRATA NO ACOSTAMENTO ONDE O CONDUTOR DO VEICULO ESTAVA TENTANDO COLOCAR UMA MULHER LOIRA A FORÇA PARA DENTRO DO AUTO.// SOL. INF QUE  A MENINA LUTAVA BASTANTE CONTRA. PORÉM ESTAVA EM ALTA VELOCIDADE E NÃO FOI POSSIVEL PEGAR MAIORES DETALHES.// SOL. INF QUE INDV. ERA MULATO E FORTE.// 
-22.73558061	-43.49931362	SEG SOL ELE E MOTORISTA DA VIAÇÃO VILA RICA(560-AUSTIN X PAVUNA-RJ 206020) E O MESMO ESTAVA DIRIGINDO//  NO LOCAL CITO ABAIXO//  QUANDO VISUALIZOU UM AUTO PARADO E PEDIU AO CONDUTOR QUE DESVIASSE PARA ELE PODER PASSAR COM SEU VEÍCULO. POIS ELE PENSOU QUE O MESMO ESTAVA ENGUIÇADO//   MEDIANTE AO PEDINDO UM FAMILIAR DO DONO AUTO//  VEIO COM UMA ENXADA E QUEBROU O VIDRO DO ÔNIBUS//   AMBOS NO LOCAL NO MOMENTO.
-22.70864034	-43.32565784	SEG SOL QUATRO INDVS. UM DELES ARMADOS DE PISTOLA. ESTAO NO LOCAL EM AUTO FIESTA PRETO. SUPOSTAMENTE ROUBADO. AUTO TEM VIDROS ESCUROS. TRÊS SAO MORENOS. UM É NEGRO. CONHECIDO COMO FELIPE. TODOS ESTAO SEM CAMISA. OUTRO CONHECIDO COMO DAVI. SEM MAIORES INFS 
-22.77774352	-43.36115485	SEG SOL OUVIU PEQUENAS QUANTIDADES DE DAFS E OUVIU FALAR QUE SERIA ASSALTO E QUE MELIANTES LEVARAM O CONDUTOR DE UM AUTO // SERIA UM AUTO CINZA QUE ELA NÃO SABE QUAL A DIREÇÃO SEGUIRAM . MAS QUE A PESSOA TERIA SIDO ATINGIDA// FATO TERIA OCORRIDO A 10 MINUTOS ATRÁS // SEM MAIS
-22.9868023	-43.19998026	SOL INFORMA CERCA DE 5 INDIVÍDUOS (UM DE BERMUDA LILAS E CINZA. CANGA NO OMBRO. ÓCULOS ESCUROS) ESTÃO ROUBANDO MOCHILAS DE PESSOAS QUE ESTÃO NA AREIA DA PRAIA. INCLUSIVE ESTRANGEIROS // SOL INFORMA QUE A AÇÃO É DE UM INDIVÍDUO VISUALIZAR A MOCHILA E AVISAR AOS OUTROS PARA EFETUAREM O ROUBO// SEM MAIS INF
-22.72277272	-43.32255721	SEG SOL MORADORES FECHARAM A RUA COM ENTULHO E PEDAÇOS DE MADEIRAS E NÃO TEM COMO OS VEICULOS PASSAR. SOL INFORMA QUE NÃO TEM MANIFESTAÇÃO. FEITO CONTATO COM MONITORA ANDREA E A MESMA ORIENTOU Á GERAR OC E PEDIR QUE LIGA PARA PREFEITURA.//SEM MAIS INF
-22.9409314	-43.33491766	SOL INF QUE UM INDIV ARMADO ROUBOU SEU VEICULO DE PLACA  KQO 8400  PRITON L200 COR BRANCA RJ //  CARACTERISTICA DO INDV : DE PELE BRANCO. BONE. DE OCULOS. CAMISA VERDE E CALÇA JEANS.// INF QUE FORAM SENTINDO RUA FORTUNATO DE BRITO FREGUESIA . BANANAL // ORIENTADO A DP. // SEM MAIS INF. 
-22.92845668	-43.20581675	SEG SOL EM UMA HB20 BRANCO DE PL SIP 0587 INF QUE NO FORRO DA PORTA ESTÃO ESCONDIDOS ARMAS DE PORTE PEQUENO E ENTORPECENTES (GRANDE QUANTIDADE DE AMBOS) // INF QUE TEM OUTRO CARRO EM POSSE DOS MESMOS QUE É UMA ONIX DE PL KWQ 9520 PRATA // INF QUE HÁ UM CASAL ENVOLVIDO. UMA MULHER LOIRA DE PELE CLARA DE BLUSA BRANCA E PARTE DE BAIXO ROSA (NÃO SOUBE IDENTIFICAR SE ERA SHORT OU SAIA) E UM INDV DE PELE MORENA DE CAVANHAQUE E BLUSA AZUL // CHAMADA INTERROMPIDA IMPOSSIBILITANDO PASSAR O PROTOCOLO / 
-22.83301051	-43.38146925	SOL INF QUE RECEBEU UMA NOTICIA DE QUE O CAMINHAO PL LLR 6721 VOLVO VM PRATA FOI ROUBADO COM O MOTORISTA DENTRO // INF QUE VERIFICOU QUE ESTA NA CASA GERIATRICA SAO MATHEUS GUADALUPE PELO GPS// INF QUE ESTAO DESCARREGANDO O CAMINHAO// ORIENTADO A DP . 
-22.8925146	-43.28268644	SOL INF QUE 2 INDV SEGUIA PELA RUA JOSÉ BONIFÁCIO AO LADO DA ESTAÇÃO QUANDO UM DOS MESMOS EFETUARAM ASSALTO A UM MOTORISTA DO LOCAL // INDV SEGUEM SENTIDO AO MEIER COM O AUTO RENAUT CLIO PLACA: LKV-5174 COR: AZUL DO CONDUTOR // CONDUTOR SENDO ENCAMINHADO A DP.
-22.80297654	-43.34797622	SEG SOL UMA SENHORA EM UM AUTOMÓVEL CELTA VERMELHO COLIDIU EM UMA MOTO E OCORREU UMA BRIGA GENERALIZADA COM DIVERSOS MOTOQUEIROS NO LOCAL E MOTORISTAS TAMBÉM. // TAMBÉM HÁ OUTRO ACIDENTE DE CAPOTAMENTO. PESSOAS DA SETI RIO JÁ ESTÃO NO LOCAL. // SEM MAIS
-22.83086824	-43.60356109	SEG SOL 2 INDVDS ARMADOS DE ARMAS CURTAS CHEGARAM À PÉ E ROUBARAM O SEU CARRO //  SEGUIRAM EM DIREÇÃO À NOVA IGUAÇU (CONJUNTO GRÃO PÁRA) // INDVDS COM A APARÊNCIA SUJA // UM DELES DE CAMISA VERDE. BRANCO. BAIXO. MAGRO E APROX 25 ANOS E O OUTRO INDVD ERA MORENO // 
-22.90210726	-43.24325062	SEG SOL HÁ UM VEICULO ABANDONADO NO LOCAL HÁ UMA SEMANA E A MESMA COLOCOU OS DADOS NO SIESP E DEU COMO PRODUTO DE ROUBO // PL LJS 5280 PARATI BRANCA // INF QUE OUTRO FOI ABANDONADO ESSA MADRUGADA GOL AZUL PL LDJ 1386 SEM OS 4 PNEUS // INF QUE O CARRO ESTÁ DESTRAVADO // SEM MAIS 
-22.8658127	-43.10699956	SOL INF QUE INDVS DE MOTO COSTUMAM FAZER RAXA NO LOCAL//SOL INF QUE ESTAVAM NO LOCAL FAZENDO ARRUAÇA. MAS ALGUÉM GRITOU DIZENDO QUE IRIA CHAMAR A POLÍCIA E INDVS EVADIRAM-SE DO LOCAL//SOL INF QUE TODAS AS NOITES INDVS VÃO AO LOCAL E FAZEM RAXA//SEM MAIS
-22.75214748	-43.36137615	 SOL INF SUA EX ESPOSA ESTÁ AGREDINDO SUA FILHA (12 ANOS) COM UMA VASSOURA // SOL INF QUE SUA SOGRA LIGOU E INFORMOU QUE ELA ESTÁ MUITO ALTERADA  // INF QUE QUEM VAI RECEBER A VTR É VANESSA ELA É TIA DA CRIANÇA // A CRIANÇA ESTÁ MACHUCA// A MÃE ESTÁ AGREDINDO A CRIANÇA TRANCADA DENTRO DE CASA//SEM MAIS.
